DATABASE SCHEMA SUMMARY,,,
state_analysis_dataset_all_states,6,state_share_india_st_population_pct,double
state_analysis_dataset_all_states,7,decadal_growth_pct,double
state_analysis_dataset_all_states,8,high_st_share_year,double
state_analysis_dataset_all_states,9,high_st_share_state_population_pct,double
state_analysis_dataset_all_states,10,high_st_state_share_india_st_population_pct,double
state_analysis_dataset_all_states,11,is_high_st_share_state,tinyint(1)
state_analysis_dataset_all_states,12,literacy_year,double
state_analysis_dataset_all_states,13,total_literacy_rate_pct,double
state_analysis_dataset_all_states,14,st_literacy_rate_pct,double
state_analysis_dataset_all_states,15,literacy_gap_pct,double
state_analysis_dataset_all_states,16,enrolment_year,bigint(20)
state_analysis_dataset_all_states,17,pre_primary_total,double
state_analysis_dataset_all_states,18,primary_total,bigint(20)
state_analysis_dataset_all_states,19,upper_primary_total,bigint(20)
state_analysis_dataset_all_states,20,pre_primary_female_share_pct,double
state_analysis_dataset_all_states,21,primary_female_share_pct,double
state_analysis_dataset_all_states,22,upper_primary_female_share_pct,double
state_analysis_dataset_all_states,23,academic_year,text
state_analysis_dataset_all_states,24,dropout_primary_pct,double
state_analysis_dataset_all_states,25,dropout_upper_primary_pct,double
state_analysis_dataset_all_states,26,dropout_secondary_pct,double
state_analysis_dataset_all_states,27,ger_classes_i_viii_boys,double
state_analysis_dataset_all_states,28,ger_classes_i_viii_girls,double
state_analysis_dataset_all_states,29,ger_classes_i_viii,double
state_analysis_dataset_all_states,30,ger_classes_i_x_boys,double
state_analysis_dataset_all_states,31,ger_classes_i_x_girls,double
state_analysis_dataset_all_states,32,ger_classes_i_x,double
state_analysis_dataset_all_states,33,ger_classes_i_xii_boys,double
state_analysis_dataset_all_states,34,ger_classes_i_xii_girls,double
state_analysis_dataset_all_states,35,ger_classes_i_xii,double
state_analysis_dataset_all_states,36,ger_classes_ix_x_boys,double
state_analysis_dataset_all_states,37,ger_classes_ix_x_girls,double
state_analysis_dataset_all_states,38,ger_classes_ix_x,double
state_analysis_dataset_all_states,39,ger_classes_ix_xii_boys,double
state_analysis_dataset_all_states,40,ger_classes_ix_xii_girls,double
state_analysis_dataset_all_states,41,ger_classes_ix_xii,double
state_analysis_dataset_all_states,42,ger_classes_xi_xii_boys,double
state_analysis_dataset_all_states,43,ger_classes_xi_xii_girls,double
state_analysis_dataset_all_states,44,ger_classes_xi_xii,double
state_analysis_dataset_all_states,45,ger_classes_i_viii_gpi,double
state_analysis_dataset_all_states,46,ger_classes_i_x_gpi,double
state_analysis_dataset_all_states,47,ger_classes_i_xii_gpi,double
state_analysis_dataset_all_states,48,ger_classes_ix_x_gpi,double
state_analysis_dataset_all_states,49,ger_classes_ix_xii_gpi,double
state_analysis_dataset_all_states,50,ger_classes_xi_xii_gpi,double
